task_id_list	courier_id	total_score	willingness
T0002,T0031	C029	54.374	0.3362
T0006,T0038	C039	29.969	0.1525
T0017,T0025	C035	100.0	0.271
T0000,T0025	C004	25.802	0.0694
T0021,T0032	C021	58.252	0.3707
T0015,T0023	C005	76.471	0.3146
T0018,T0028	C009	74.654	0.0192
T0029,T0038	C022	48.724	0.2223
T0019,T0037	C024	78.545	0.6959
T0001,T0023	C032	80.49	0.0702
T0024,T0034	C005	60.891	0.1744
T0026,T0032	C030	56.875	0.6836
T0016,T0026	C017	74.775	0.1059
T0006,T0022	C032	57.683	0.4659
T0012,T0029	C010	32.99	0.5798
T0019,T0037	C020	43.832	0.4531
T0013,T0022	C034	48.011	0.5076
T0010,T0018	C037	38.147	0.4385
T0012,T0026	C024	85.416	0.3536
T0027,T0033	C004	48.261	0.4954
T0004,T0008	C019	39.911	0.0576
T0000,T0028	C007	76.093	0.3147
T0000,T0006	C028	47.328	0.3358
T0006,T0038	C035	66.845	0.1223
T0009,T0031	C037	89.95	0.351
T0002,T0003	C018	49.371	0.058
T0013,T0038	C017	58.846	0.5001
T0035,T0039	C024	75.765	0.0965
T0002,T0022	C007	79.38	0.2052
T0023,T0036	C025	80.552	0.0857
T0035	C023	42.409	0.3967
T0001,T0038	C016	54.802	0.203
T0005,T0013	C002	67.025	0.0657
T0014,T0037	C015	34.556	0.5326
T0004,T0033	C002	40.68	0.1896
T0025,T0026	C004	24.619	0.0623
T0002	C005	26.936	0.4499
T0001,T0014	C013	49.26	0.2522
T0031,T0034	C033	52.058	0.4904
T0011,T0028	C015	100.0	0.5219
T0009,T0035	C036	65.877	0.0829
T0004,T0031	C024	68.114	0.8714
T0020,T0021	C014	77.407	0.864
T0001,T0019	C012	50.708	0.6403
T0016,T0024	C023	30.723	0.8061
T0008,T0028	C023	97.465	0.5687
T0022	C026	16.371	0.1019
T0005,T0017	C020	39.321	0.4207
T0026	C036	10.892	0.8255
T0020,T0034	C036	47.645	0.3024
T0008,T0021	C035	42.349	0.0875
T0005,T0033	C029	55.402	0.2433
T0035	C036	26.108	0.4279
T0001,T0019	C031	29.984	0.4154
T0002,T0026	C039	65.214	0.7824
T0014,T0016	C026	36.898	0.2235
T0029	C021	14.862	0.7358
T0017,T0033	C005	72.449	0.0111
T0017,T0033	C022	47.871	0.324
T0007,T0018	C010	50.394	0.06
T0008	C015	26.155	0.3655
T0035,T0037	C013	42.821	0.1113
T0001,T0039	C036	60.769	0.4171
T0017,T0022	C024	55.099	0.0837
T0004,T0022	C002	53.976	0.3393
T0019	C005	46.972	0.815
T0034,T0036	C031	38.086	0.0833
T0021	C002	42.38	0.4813
T0026,T0030	C018	79.622	0.1975
T0011,T0024	C013	56.277	0.2283
T0018,T0019	C027	51.044	0.2915
T0003,T0028	C009	68.821	0.1558
T0007,T0032	C017	96.489	0.043
T0009,T0031	C024	50.851	0.2732
T0005,T0037	C036	61.663	0.0686
T0016,T0023	C014	74.844	0.2322
T0016,T0039	C004	65.984	0.517
T0020,T0037	C029	41.917	0.2788
T0005,T0019	C014	94.174	0.504
T0021,T0029	C013	51.109	0.0106
T0029	C025	11.045	0.5177
T0019,T0037	C000	44.938	0.3624
T0027	C027	43.193	0.9371
T0018,T0022	C030	71.923	0.1501
T0001,T0038	C020	70.472	0.2206
T0001,T0024	C007	19.634	0.4088
T0029,T0030	C030	51.303	0.1007
T0010,T0032	C030	27.713	0.8277
T0012,T0022	C012	49.669	0.5743
T0009,T0013	C029	57.007	0.0921
T0027,T0030	C033	76.116	0.6341
T0024,T0039	C011	99.721	0.1892
T0004,T0028	C039	42.885	0.1418
T0032,T0035	C022	70.927	0.2723
T0003,T0022	C022	27.292	0.0477
T0002	C004	26.761	0.1343
T0008,T0038	C020	56.788	0.6454
T0030,T0035	C036	50.813	0.0433
T0001,T0021	C003	89.092	0.1257
T0019,T0034	C002	72.758	0.5687
T0010,T0018	C012	72.773	0.0754
T0007,T0033	C031	40.098	0.8008
T0013	C032	38.348	0.1019
T0008,T0038	C002	51.732	0.1081
T0015,T0033	C038	73.849	0.067
T0022,T0033	C030	82.78	0.4067
T0033,T0036	C020	27.068	0.1539
T0009,T0021	C033	49.673	0.0188
T0005,T0036	C020	33.51	0.0762
T0000,T0034	C038	31.92	0.0439
T0015,T0028	C037	55.939	0.0979
T0016,T0021	C031	44.719	0.1118
T0026,T0036	C038	58.473	0.6034
T0019,T0025	C005	63.673	0.5913
T0011,T0022	C034	60.798	0.089
T0009,T0018	C015	58.276	0.2131
T0014,T0019	C038	49.85	0.6816
T0032	C004	12.349	0.5621
T0015,T0030	C037	53.333	0.146
T0000,T0008	C017	79.223	0.0218
T0001,T0019	C033	58.088	0.0832
T0015,T0038	C038	73.209	0.3077
T0019,T0033	C006	51.225	0.6459
T0012,T0018	C018	52.385	0.1011
T0018,T0021	C022	94.44	0.2793
T0011,T0032	C036	73.502	0.4285
T0017,T0039	C004	51.651	0.4774
T0020,T0031	C006	56.876	0.2414
T0024,T0031	C009	31.342	0.6391
T0004,T0039	C032	65.897	0.1043
T0021,T0039	C015	77.832	0.5623
T0029,T0038	C006	82.052	0.2739
T0017,T0039	C000	48.899	0.6375
T0026,T0036	C018	70.452	0.315
T0029,T0036	C037	30.145	0.1021
T0005,T0015	C037	59.206	0.101
T0010,T0025	C009	67.85	0.1925
T0015,T0030	C011	46.761	0.2111
T0000,T0038	C023	33.425	0.3195
T0016,T0029	C020	85.462	0.1148
T0005,T0019	C032	86.033	0.0595
T0010,T0013	C036	64.98	0.2457
T0023,T0039	C013	33.205	0.1962
T0023,T0030	C013	55.072	0.2334
T0004,T0027	C020	65.764	0.4312
T0010	C023	45.011	0.4791
T0015,T0037	C039	44.723	0.186
T0024,T0028	C016	46.252	0.3845
T0000,T0035	C029	96.441	0.126
T0016,T0039	C039	40.265	0.2285
T0002,T0016	C025	56.18	0.3947
T0031,T0034	C003	63.61	0.404
T0019,T0035	C010	57.322	0.0923
T0006,T0025	C018	86.895	0.2293
T0004,T0009	C022	46.928	0.2786
T0005,T0012	C005	72.205	0.1261
T0002,T0037	C015	53.188	0.5166
T0000,T0021	C001	40.25	0.2746
T0003,T0007	C030	54.58	0.1805
T0011,T0013	C029	92.493	0.0579
T0005,T0013	C018	60.84	0.201
T0016,T0038	C017	54.013	0.1797
T0007,T0027	C039	63.543	0.2841
T0005,T0023	C015	49.549	0.2491
T0002,T0033	C005	40.367	0.06
T0010,T0019	C039	62.98	0.1285
T0000,T0038	C002	71.326	0.3221
T0002	C007	44.332	0.2494
T0023,T0026	C019	82.328	0.0823
T0016,T0035	C035	55.216	0.0888
T0013	C039	47.137	0.9251
T0001,T0006	C036	49.929	0.3132
T0017,T0031	C026	72.097	0.4391
T0018,T0024	C026	46.366	0.1582
T0011,T0020	C032	38.976	0.0766
T0030	C016	28.604	0.7401
T0003,T0039	C034	43.15	0.057
T0016	C039	25.183	0.77
T0038,T0039	C031	39.346	0.0635
T0015,T0039	C000	67.836	0.6777
T0019,T0020	C002	62.172	0.1275
T0020,T0022	C013	52.43	0.1236
T0025,T0033	C001	71.991	0.0877
T0002,T0037	C018	22.681	0.01
T0007,T0037	C037	38.019	0.0829
T0001,T0015	C035	59.404	0.2924
T0004,T0032	C037	46.443	0.096
T0020,T0022	C012	52.189	0.2455
T0000,T0031	C018	80.587	0.2276
T0034	C021	28.646	0.2675
T0009,T0035	C025	73.096	0.262
T0006,T0011	C018	56.982	0.2302
T0014,T0017	C020	49.813	0.2228
T0010,T0030	C016	58.13	0.1095
T0034,T0036	C038	53.958	0.1674
T0015,T0038	C000	65.719	0.55
T0008,T0027	C010	53.851	0.2563
T0017,T0027	C005	50.188	0.1128
T0003,T0030	C035	42.286	0.4859
T0012,T0031	C039	63.451	0.1245
T0015	C035	29.705	0.4167
T0001,T0016	C003	41.798	0.5862
T0028	C007	41.037	0.8791
T0018,T0023	C002	61.565	0.4382
T0004,T0024	C005	45.666	0.3892
T0016,T0027	C006	92.696	0.262
T0012,T0022	C022	30.163	0.2289
T0001,T0004	C019	82.261	0.299
T0003,T0015	C003	28.183	0.2423
T0010,T0025	C002	40.323	0.0839
T0009,T0019	C032	56.134	0.0743
T0027	C037	36.134	0.5428
T0004,T0022	C039	35.567	0.1638
T0019,T0020	C022	42.706	0.0845
T0029,T0033	C016	69.251	0.3716
T0006,T0035	C009	76.655	0.0495
T0001	C006	32.174	0.6005
T0003,T0011	C015	80.775	0.1036
T0020,T0021	C019	49.887	0.4557
T0012	C038	48.187	0.1247
T0016,T0033	C019	56.214	0.3493
T0016,T0038	C009	57.761	0.2876
T0005,T0008	C022	75.475	0.3497
T0003,T0014	C011	56.989	0.2835
T0006,T0008	C037	62.635	0.1314
T0022,T0025	C008	41.711	0.2973
T0010	C020	14.722	0.1614
T0000,T0016	C038	60.288	0.1211
T0026,T0037	C003	74.589	0.2641
T0032	C037	35.904	0.3012
T0013,T0020	C036	59.659	0.2522
T0021,T0026	C009	69.718	0.1239
T0015,T0039	C005	95.06	0.4142
T0000,T0024	C031	41.112	0.1484
T0007,T0038	C027	80.407	0.1163
T0000,T0002	C025	59.002	0.4931
T0002,T0009	C013	94.946	0.5729
T0007,T0016	C028	72.876	0.1773
T0021,T0030	C033	56.47	0.2354
T0011,T0034	C015	52.401	0.5249
T0002,T0020	C023	63.627	0.233
T0017,T0032	C009	49.382	0.2237
T0016,T0032	C014	60.585	0.113
T0016,T0020	C022	73.663	0.1789
T0003,T0004	C003	57.885	0.181
T0019,T0023	C015	53.855	0.0988
T0002,T0036	C024	54.933	0.0195
T0025,T0033	C007	27.134	0.1969
T0003,T0026	C005	45.866	0.2398
T0004,T0035	C005	59.31	0.5394
T0005,T0023	C023	65.132	0.0898
T0009,T0024	C033	65.437	0.1391
T0021,T0038	C007	38.775	0.1649
T0021,T0034	C023	81.881	0.609
T0000,T0017	C022	64.02	0.061
T0003,T0011	C025	73.811	0.4171
T0021,T0027	C011	42.576	0.0992
T0028	C000	39.998	0.5224
T0017,T0038	C004	34.455	0.1133
T0005,T0032	C039	72.2	0.4264
T0003,T0030	C017	100.0	0.2656
T0004,T0025	C015	46.028	0.0256
T0027,T0029	C031	84.08	0.0309
T0008,T0009	C031	67.57	0.324
T0012,T0031	C026	71.818	0.5203
T0034,T0035	C002	79.07	0.312
T0030,T0032	C031	86.388	0.5559
T0022,T0031	C015	32.334	0.2187
T0004,T0023	C035	56.014	0.2165
T0023,T0036	C012	54.009	0.6255
T0013,T0025	C012	57.674	0.1137
T0002,T0019	C025	36.712	0.2837
T0005,T0034	C025	17.943	0.4383
T0039	C012	12.059	0.2404
T0017,T0036	C038	50.832	0.6999
T0013,T0018	C026	40.361	0.1018
T0003,T0029	C009	70.205	0.5421
T0033,T0039	C030	42.192	0.1392
T0017,T0023	C030	64.653	0.1779
T0010,T0021	C034	72.881	0.6085
T0012,T0033	C020	35.586	0.3086
T0017,T0021	C028	73.889	0.1485
T0018,T0026	C006	70.506	0.0974
T0008,T0034	C026	75.88	0.1071
T0003,T0008	C015	60.533	0.0561
T0021,T0030	C004	72.16	0.2556
T0028,T0034	C006	26.626	0.2716
T0024,T0038	C028	57.854	0.299
T0010,T0018	C013	85.118	0.5552
T0005,T0026	C011	79.101	0.01
T0000,T0001	C003	53.687	0.7825
T0000,T0012	C003	73.513	0.5985
T0001,T0032	C024	57.907	0.3922
T0002,T0013	C028	41.149	0.2426
T0036,T0038	C035	58.751	0.0359
T0019,T0031	C015	42.784	0.1055
T0011,T0016	C017	89.721	0.0993
T0008,T0026	C017	62.737	0.0862
T0020,T0023	C020	55.766	0.1038
T0002,T0034	C027	71.493	0.7383
T0003,T0032	C011	72.145	0.3962
T0015,T0018	C038	36.445	0.0956
T0019,T0026	C023	36.335	0.5708
T0010,T0029	C003	32.146	0.4718
T0010,T0023	C002	56.282	0.1519
T0008,T0039	C039	81.643	0.2151
T0002,T0003	C027	54.021	0.6129
T0002,T0018	C035	59.821	0.1593
T0012,T0039	C026	31.58	0.1827
T0011,T0021	C029	69.163	0.2047
T0010,T0038	C001	56.404	0.1691
T0024,T0030	C001	74.51	0.2068
T0004,T0033	C033	47.629	0.0454
T0001,T0006	C011	40.237	0.1272
T0024,T0029	C004	62.113	0.4133
T0017,T0039	C032	23.477	0.0909
T0032	C036	25.718	0.8675
T0001,T0035	C028	60.013	0.3874
T0021,T0035	C029	82.793	0.0738
T0007,T0023	C006	32.839	0.1292
T0001,T0026	C004	43.892	0.2497
T0017,T0029	C016	71.397	0.365
T0002,T0025	C009	50.292	0.198
T0027,T0036	C027	46.309	0.1907
T0026,T0038	C000	43.427	0.6287
T0014,T0015	C038	36.314	0.4449
T0003,T0010	C004	70.483	0.2039
T0005,T0010	C026	25.629	0.119
T0009,T0030	C030	75.203	0.1762
T0026,T0039	C003	90.549	0.2751
T0023,T0025	C010	100.0	0.1048
T0001,T0015	C037	53.966	0.1246
T0018,T0028	C028	52.624	0.5435
T0021,T0030	C013	54.099	0.0372
T0006,T0016	C002	54.678	0.2932
T0002,T0019	C023	46.558	0.8503
T0012,T0013	C018	48.901	0.0286
T0024	C004	12.739	0.5504
T0028,T0037	C009	50.03	0.1912
T0014,T0016	C036	50.745	0.2431
T0022,T0029	C011	37.028	0.4938
T0015,T0039	C026	59.034	0.1337
T0002,T0033	C024	47.841	0.017
T0027,T0037	C032	55.373	0.3723
T0001,T0030	C038	43.182	0.2275
T0015,T0026	C012	57.843	0.1468
T0009,T0030	C025	54.77	0.6617
T0001,T0015	C012	46.458	0.6865
T0012,T0039	C005	75.233	0.5068
T0017,T0037	C023	65.687	0.1968
T0020	C016	32.945	0.9217
T0017,T0020	C027	74.025	0.2339
T0003,T0024	C029	92.805	0.2005
T0031,T0032	C015	42.472	0.3029
T0017,T0037	C000	22.501	0.3657
T0012,T0019	C018	80.638	0.2974
T0003,T0028	C036	68.339	0.3186
T0025,T0034	C032	62.196	0.1593
T0014,T0026	C009	53.429	0.1301
T0018,T0032	C024	83.151	0.4034
T0004,T0006	C039	48.188	0.1274
T0011,T0026	C015	89.757	0.4844
T0000,T0023	C029	68.586	0.5996
T0000,T0030	C013	75.277	0.0442
T0002,T0006	C013	69.295	0.3063
T0025,T0028	C006	31.089	0.2956
T0002,T0029	C022	65.164	0.7447
T0000,T0035	C031	83.988	0.1613
T0030,T0039	C031	37.065	0.2145
T0000,T0030	C021	53.722	0.4415
T0031,T0039	C029	23.783	0.1526
T0002,T0021	C000	57.753	0.2312
T0009,T0026	C011	64.554	0.1088
T0035	C012	16.575	0.7461
T0008,T0028	C016	49.733	0.3554
T0013,T0035	C004	51.942	0.5571
T0014,T0034	C020	67.625	0.2168
T0021,T0036	C025	63.92	0.0873
T0034	C012	12.912	0.6053
T0001,T0019	C010	35.251	0.1371
T0004,T0015	C005	78.821	0.4287
T0022,T0028	C029	94.33	0.0507
T0000,T0012	C012	50.749	0.6783
T0026,T0032	C016	24.962	0.0688
T0006,T0024	C028	73.114	0.2029
T0014,T0029	C018	42.571	0.0494
T0000,T0009	C010	42.959	0.7978
T0010,T0035	C019	90.603	0.1212
T0012,T0027	C018	49.881	0.2504
T0001,T0004	C037	39.465	0.0395
T0005,T0025	C008	77.073	0.2502
T0016,T0023	C019	89.728	0.2204
T0034,T0036	C002	51.305	0.3464
T0013,T0025	C009	64.492	0.4625
T0031,T0038	C039	47.425	0.0789
T0001,T0008	C013	48.822	0.1396
T0033,T0034	C036	88.392	0.6523
T0009,T0023	C000	81.853	0.118
T0009,T0017	C031	77.42	0.2493
T0010,T0038	C026	46.462	0.2235
T0009,T0026	C031	67.86	0.1673
T0028,T0037	C020	60.831	0.6419
T0013,T0025	C025	50.182	0.3977
T0028,T0031	C028	59.399	0.4369
T0031,T0033	C039	53.874	0.1512
T0039	C002	18.997	0.7516
T0003,T0038	C027	42.36	0.2965
T0021	C005	43.356	0.9072
T0000,T0015	C034	75.043	0.1608
T0020,T0029	C005	76.249	0.0362
T0015,T0025	C026	52.232	0.4606
T0002,T0036	C014	57.636	0.3663
T0009,T0019	C031	34.37	0.1449
T0012,T0026	C017	85.999	0.3985
T0014,T0030	C033	70.53	0.3356
T0008,T0029	C030	60.668	0.0932
T0002,T0014	C005	52.357	0.1933
T0002,T0028	C010	49.45	0.3952
T0002,T0021	C008	51.378	0.1161
T0001,T0004	C005	81.075	0.5334
T0018,T0036	C007	54.276	0.2192
T0031,T0039	C017	64.933	0.0885
T0002	C016	30.266	0.8826
T0010,T0023	C016	52.381	0.01
T0019,T0030	C028	49.454	0.4913
T0008,T0027	C015	73.059	0.1461
T0020,T0034	C017	44.684	0.2802
T0000,T0012	C029	67.431	0.252
T0031,T0038	C011	41.966	0.41
T0008,T0030	C037	76.901	0.3506
T0006,T0031	C021	62.731	0.039
T0030,T0032	C000	41.972	0.1377
T0004,T0013	C011	58.178	0.0624
T0006,T0012	C035	100.0	0.3537
T0005,T0038	C020	47.694	0.3843
T0017,T0027	C032	40.272	0.1527
T0003,T0039	C031	35.133	0.3561
T0018,T0028	C026	72.696	0.6943
T0004,T0034	C030	33.168	0.1141
T0007,T0024	C008	100.0	0.3335
T0031,T0038	C003	73.978	0.5325
T0015,T0018	C011	31.834	0.0654
T0000,T0034	C030	42.159	0.0671
T0011,T0032	C018	64.806	0.4244
T0021,T0034	C007	39.441	0.0583
T0018,T0019	C023	70.938	0.7495
T0016,T0033	C021	57.708	0.4843
T0002,T0011	C030	95.093	0.0811
T0012,T0017	C010	46.188	0.4146
T0006,T0019	C028	74.788	0.3448
T0005,T0031	C032	66.697	0.14
T0010,T0035	C016	56.394	0.1636
T0025,T0027	C031	47.684	0.0783
T0006,T0026	C035	67.282	0.6797
T0030,T0033	C027	81.203	0.0791
T0009,T0039	C029	38.011	0.1027
T0036	C028	35.81	0.6386
T0008,T0021	C030	38.87	0.394
T0002,T0027	C014	44.976	0.1721
T0000,T0011	C027	76.473	0.2655
T0025,T0035	C016	67.393	0.7267
T0036	C010	38.793	0.5378
T0005,T0029	C017	59.762	0.0828
T0020,T0025	C019	71.439	0.1971
T0027	C007	16.646	0.9369
T0014,T0019	C025	41.81	0.0402
T0014,T0026	C013	53.141	0.2734
T0021,T0031	C013	45.008	0.022
T0024,T0032	C000	75.309	0.4239
T0006,T0033	C032	53.942	0.1789
T0015,T0028	C002	60.33	0.1235
T0024	C017	27.23	0.8739
T0004,T0015	C014	72.999	0.4475
T0026,T0037	C007	42.299	0.2946
T0017,T0026	C003	72.718	0.1632
T0003,T0034	C024	97.851	0.5471
T0006,T0020	C023	73.598	0.1227
T0025,T0029	C029	58.094	0.1686
T0004,T0016	C010	31.945	0.0199
T0007,T0030	C016	43.263	0.3491
T0003,T0026	C034	39.021	0.1141
T0014,T0032	C017	61.052	0.2392
T0026,T0028	C010	39.538	0.2185
T0019,T0030	C024	43.966	0.559
T0014,T0025	C028	50.188	0.2807
T0023,T0035	C023	100.0	0.01
T0024,T0026	C037	45.474	0.1637
T0017,T0019	C026	69.164	0.3893
T0022,T0030	C021	54.002	0.372
T0020,T0032	C018	68.534	0.4238
T0002,T0022	C030	73.179	0.0365
T0008,T0015	C030	73.506	0.523
T0003,T0019	C018	59.832	0.1823
T0015,T0020	C032	59.74	0.1218
T0023,T0030	C030	65.197	0.1943
T0039	C025	48.282	0.8398
T0017,T0029	C021	52.907	0.5602
T0033,T0039	C023	47.351	0.6639
T0007,T0028	C034	29.99	0.2755
T0002,T0031	C024	68.49	0.1966
T0006,T0007	C002	52.879	0.2473
T0011,T0031	C016	52.102	0.0357
T0006,T0017	C004	49.036	0.4633
T0018,T0033	C007	38.009	0.2279
T0018,T0029	C003	33.621	0.131
T0031,T0038	C033	57.955	0.4288
T0023,T0030	C034	61.544	0.2776
T0001,T0035	C030	60.15	0.6953
T0016,T0032	C012	54.341	0.2335
T0014,T0022	C021	45.848	0.0631
T0031,T0036	C006	70.506	0.1444
T0007,T0024	C010	67.812	0.1802
T0002,T0031	C017	44.354	0.869
T0033	C035	24.297	0.9285
T0021	C027	10.456	0.5231
T0022,T0039	C003	100.0	0.367
T0006,T0015	C013	47.371	0.1548
T0009,T0036	C008	65.325	0.0886
T0009,T0038	C023	58.716	0.237
T0021,T0028	C002	94.044	0.3352
T0001,T0020	C013	38.298	0.6587
T0036,T0038	C016	41.763	0.0658
T0015,T0018	C012	39.993	0.1472
T0032,T0035	C035	86.387	0.0999
T0002,T0017	C002	62.365	0.373
T0005,T0015	C038	30.404	0.4831
T0004,T0032	C003	71.377	0.2685
T0003,T0009	C038	31.396	0.1208
T0020,T0027	C013	24.418	0.4354
T0011,T0024	C008	63.554	0.2952
T0039	C015	40.337	0.8454
T0020,T0031	C013	41.302	0.1419
T0026,T0030	C013	74.724	0.3915
T0004,T0023	C003	64.155	0.2482
T0026,T0035	C008	54.398	0.3395
T0001,T0002	C011	41.209	0.0214
T0009,T0028	C023	81.328	0.3897
T0012,T0033	C037	54.777	0.3168
T0011,T0015	C028	32.741	0.3343
T0011,T0026	C034	62.124	0.2463
T0013,T0037	C037	38.364	0.0998
T0017,T0034	C019	37.025	0.2612
T0007,T0017	C010	53.397	0.2728
T0007,T0014	C001	59.8	0.4687
T0030,T0031	C004	60.741	0.0596
T0001,T0029	C012	62.576	0.118
T0017,T0021	C013	47.546	0.0429
T0016,T0022	C036	38.986	0.1052
T0008,T0012	C034	76.59	0.2091
T0027	C036	48.185	0.3409
T0008,T0038	C010	61.179	0.3367
T0018,T0037	C038	34.447	0.1256
T0002,T0005	C005	53.194	0.0625
T0004,T0021	C002	55.939	0.3151
T0001,T0010	C005	58.916	0.687
T0016,T0035	C028	67.222	0.2164
T0026,T0032	C002	70.749	0.729
T0014,T0025	C010	89.635	0.128
T0008,T0021	C015	48.273	0.2153
T0014,T0022	C027	58.045	0.5309
T0002,T0027	C010	54.821	0.215
T0008,T0019	C005	75.163	0.6132
T0004,T0012	C037	24.337	0.1052
T0011,T0022	C028	61.19	0.5471
T0025,T0039	C030	70.67	0.1123
T0004,T0017	C030	49.623	0.2885
T0007,T0009	C012	78.074	0.2043
T0009,T0035	C028	69.094	0.23
T0015,T0037	C021	75.273	0.1238
T0016,T0024	C036	85.06	0.1057
T0024,T0038	C033	95.233	0.741
T0006,T0030	C027	99.916	0.166
T0018,T0035	C018	81.621	0.3853
T0015,T0034	C009	93.668	0.5866
T0036	C021	13.88	0.8144
T0011,T0038	C015	70.937	0.3552
T0017,T0035	C000	24.744	0.5197
T0015,T0038	C036	82.547	0.0367
T0026,T0037	C005	44.726	0.1072
T0018,T0026	C016	71.547	0.1921
T0028,T0039	C028	39.35	0.3873
T0000,T0005	C037	50.138	0.3752
T0006,T0013	C028	67.344	0.5129
T0004,T0029	C030	51.839	0.029
T0006	C036	31.272	0.5286
T0006,T0029	C038	65.983	0.103
T0028	C030	16.306	0.1108
T0022,T0027	C023	97.388	0.5087
T0012,T0037	C002	42.738	0.2474
T0021,T0038	C034	74.051	0.1311
T0008,T0030	C025	55.097	0.4437
T0023,T0025	C029	77.083	0.1064
T0022,T0038	C008	32.538	0.0902
T0009,T0037	C027	49.591	0.2842
T0011,T0017	C010	47.09	0.1961
T0009,T0037	C009	60.142	0.5095
T0004,T0008	C025	72.156	0.3479
T0039	C021	48.247	0.4005
T0000,T0013	C009	52.53	0.6733
T0022	C003	43.64	0.8147
T0000,T0031	C009	35.273	0.6245
T0024,T0026	C018	57.83	0.4175
T0016,T0018	C005	91.441	0.1105
T0001,T0026	C011	64.361	0.0359
T0002,T0025	C011	69.785	0.0179
T0004,T0022	C000	68.158	0.1507
T0012,T0036	C038	81.514	0.0975
T0022,T0039	C034	39.264	0.2933
T0004,T0027	C016	57.57	0.1636
T0004,T0011	C007	48.201	0.1579
T0022,T0036	C028	74.631	0.4673
T0011,T0022	C009	49.153	0.3101
T0003	C033	15.644	0.1826
T0002,T0012	C030	50.509	0.0792
T0000,T0012	C011	54.859	0.5056
T0028,T0034	C029	76.863	0.2459
T0010,T0029	C013	52.37	0.0901
T0026,T0037	C022	52.728	0.01
T0016	C005	43.472	0.164
T0033,T0039	C021	94.211	0.2841
T0027,T0034	C021	56.627	0.0465
T0031,T0032	C005	36.021	0.3651
T0028,T0033	C001	60.369	0.1909
T0014,T0023	C025	77.859	0.0413
T0010,T0033	C038	100.0	0.0941
T0027,T0034	C006	62.151	0.1532
T0006,T0008	C003	44.169	0.2769
T0000,T0002	C037	52.789	0.5895
T0030,T0032	C036	42.814	0.1264
T0016,T0028	C005	74.152	0.0699
T0000,T0037	C035	49.367	0.4607
T0001,T0033	C028	50.637	0.0924
T0026	C035	16.008	0.8654
T0013,T0024	C008	81.193	0.1098
T0001,T0019	C028	84.198	0.2431
T0018,T0034	C004	38.38	0.6195
T0013,T0026	C023	44.294	0.2739
T0014,T0016	C018	37.65	0.0814
T0011,T0019	C006	65.548	0.1426
T0001	C014	30.502	0.2506
T0006,T0030	C007	65.276	0.2238
T0016,T0029	C037	27.521	0.076
T0014,T0023	C035	67.506	0.5159
T0005,T0019	C011	51.247	0.0453
T0006,T0008	C009	69.614	0.2338
T0016,T0035	C013	27.265	0.2472
T0000,T0023	C011	55.286	0.6156
T0005,T0016	C014	72.103	0.3458
T0014,T0030	C023	65.347	0.0815
T0001,T0038	C037	47.809	0.2787
T0012,T0025	C005	86.792	0.5165
T0027,T0034	C026	61.803	0.4148
T0006,T0037	C024	87.325	0.3377
T0001,T0037	C014	68.28	0.102
T0025,T0031	C008	63.426	0.5626
T0004,T0031	C033	54.416	0.0474
T0000,T0009	C024	25.008	0.1781
T0014,T0015	C014	58.42	0.6311
T0013,T0028	C001	38.298	0.095
T0004,T0039	C008	80.78	0.2102
T0012,T0032	C034	78.505	0.2708
T0007,T0028	C029	79.156	0.1362
T0009,T0030	C036	77.117	0.0499
T0002,T0007	C018	43.989	0.094
T0009,T0017	C036	64.065	0.2167
T0015	C021	48.52	0.2118
T0022,T0029	C033	40.954	0.2872
T0010,T0039	C006	67.43	0.3745
T0011	C005	29.158	0.5572
T0011,T0029	C017	66.055	0.0467
T0003,T0008	C001	21.601	0.5006
T0008,T0030	C038	43.343	0.6233
T0006,T0032	C020	74.746	0.0894
T0019,T0025	C029	64.485	0.1664
T0002,T0020	C021	74.241	0.1864
T0023,T0030	C032	49.014	0.0959
T0018,T0023	C013	50.236	0.4356
T0033,T0035	C011	100.0	0.1398
T0002,T0013	C014	45.785	0.1786
T0006,T0027	C017	82.369	0.2513
T0030,T0034	C020	74.944	0.2915
T0023,T0037	C033	91.609	0.1171
T0011	C019	19.668	0.3274
T0000,T0019	C036	75.164	0.1162
T0013,T0037	C031	68.18	0.5566
T0012,T0023	C011	67.466	0.5377
T0028	C006	12.722	0.6849
T0007,T0027	C028	55.935	0.4008
T0028,T0036	C019	54.409	0.0177
T0007,T0021	C023	69.173	0.1456
T0026,T0035	C038	66.378	0.1979
T0015	C030	47.88	0.8423
T0007	C001	21.647	0.7649
T0005	C025	11.158	0.9378
T0008,T0032	C027	56.904	0.0642
T0003,T0037	C033	61.055	0.0908
T0011,T0035	C037	38.843	0.6672
T0035,T0037	C006	61.204	0.1514
T0005,T0012	C039	63.223	0.4842
T0014,T0019	C003	42.405	0.206
T0023,T0030	C016	54.521	0.1242
T0023,T0029	C037	26.806	0.0183
T0012,T0023	C021	55.463	0.0187
T0012,T0025	C001	96.324	0.055
T0004,T0018	C012	55.407	0.0552
T0000,T0020	C004	41.548	0.7851
T0011,T0025	C015	57.024	0.4107
T0008,T0026	C015	63.856	0.2156
T0018,T0035	C015	44.772	0.1371
T0000,T0007	C028	46.833	0.5377
T0005,T0011	C002	49.29	0.2418
T0001,T0002	C033	46.92	0.01
T0019,T0025	C021	82.925	0.138
T0022,T0029	C007	50.42	0.1164
T0005,T0038	C008	61.726	0.1572
