task_id_list	courier_id	total_score	willingness
T0005,T0027	C051	51.009	0.2962
T0003,T0011	C015	80.775	0.1036
T0020,T0021	C019	49.887	0.4557
T0012	C038	48.187	0.1247
T0003,T0006	C045	64.0	0.0392
T0005,T0008	C022	75.475	0.3497
T0003,T0014	C011	56.989	0.2835
T0016,T0022	C053	37.318	0.4916
T0006,T0008	C037	62.635	0.1314
T0022,T0025	C008	41.711	0.2973
T0010	C020	14.722	0.1614
T0000,T0016	C038	60.288	0.1211
T0013,T0020	C036	59.659	0.2522
T0012,T0029	C058	59.637	0.0919
T0021,T0026	C009	69.718	0.1239
T0007,T0014	C050	67.189	0.1709
T0000,T0024	C031	41.112	0.1484
T0000,T0002	C025	59.002	0.4931
T0002	C051	35.789	0.5514
T0002,T0009	C013	94.946	0.5729
T0007,T0016	C028	72.876	0.1773
T0003,T0012	C043	55.462	0.2192
T0002,T0020	C023	63.627	0.233
T0006,T0024	C052	71.165	0.6185
T0016,T0020	C022	73.663	0.1789
T0003,T0004	C003	57.885	0.181
T0019,T0023	C015	53.855	0.0988
T0003,T0026	C005	45.866	0.2398
T0006,T0011	C041	67.025	0.2195
T0005,T0023	C023	65.132	0.0898
T0009,T0024	C033	65.437	0.1391
T0004,T0011	C043	64.891	0.5421
T0004,T0006	C051	49.659	0.2056
T0000,T0017	C022	64.02	0.061
T0003,T0011	C025	73.811	0.4171
T0021,T0027	C011	42.576	0.0992
T0028	C000	39.998	0.5224
T0013,T0025	C053	56.12	0.244
T0009	C043	23.268	0.7549
T0004,T0025	C015	46.028	0.0256
T0027,T0029	C031	84.08	0.0309
T0002,T0026	C043	41.856	0.1543
T0008,T0009	C031	67.57	0.324
T0018,T0028	C051	64.366	0.3105
T0004,T0023	C035	56.014	0.2165
T0013,T0025	C012	57.674	0.1137
T0002,T0019	C025	36.712	0.2837
T0005,T0006	C058	77.056	0.3221
T0013,T0018	C026	40.361	0.1018
T0015,T0018	C058	80.736	0.0483
T0003,T0029	C009	70.205	0.5421
T0009,T0015	C054	67.298	0.2303
T0017,T0023	C030	64.653	0.1779
T0003,T0010	C043	82.696	0.1525
T0010,T0021	C034	72.881	0.6085
T0017,T0021	C028	73.889	0.1485
T0018,T0026	C006	70.506	0.0974
T0003,T0008	C015	60.533	0.0561
T0010,T0018	C013	85.118	0.5552
T0005,T0026	C011	79.101	0.01
T0015,T0018	C050	37.315	0.0363
T0000,T0001	C003	53.687	0.7825
T0000,T0012	C003	73.513	0.5985
T0002,T0023	C041	45.664	0.026
T0005	C048	41.211	0.1949
T0002,T0013	C028	41.149	0.2426
T0011,T0016	C017	89.721	0.0993
T0002,T0023	C048	47.554	0.0684
T0008,T0026	C017	62.737	0.0862
T0010,T0015	C042	63.823	0.3806
T0020,T0023	C020	55.766	0.1038
T0003,T0013	C047	74.802	0.2762
T0015,T0018	C038	36.445	0.0956
T0019,T0026	C023	36.335	0.5708
T0010,T0029	C003	32.146	0.4718
T0010,T0023	C002	56.282	0.1519
T0007,T0008	C055	55.359	0.037
T0002,T0003	C027	54.021	0.6129
T0003,T0020	C043	49.339	0.1872
T0002,T0018	C035	59.821	0.1593
T0011,T0021	C029	69.163	0.2047
T0001,T0006	C011	40.237	0.1272
T0019	C056	42.859	0.6916
T0024,T0029	C004	62.113	0.4133
T0007,T0023	C006	32.839	0.1292
T0001,T0026	C004	43.892	0.2497
T0017,T0029	C016	71.397	0.365
T0002,T0025	C009	50.292	0.198
T0017,T0022	C044	92.946	0.1562
T0014,T0015	C038	36.314	0.4449
T0012,T0013	C055	42.657	0.5071
T0003,T0010	C004	70.483	0.2039
T0026	C048	15.414	0.1844
T0005,T0010	C026	25.629	0.119
T0003,T0028	C046	25.701	0.5288
T0003,T0021	C050	64.977	0.1198
T0023,T0025	C010	100.0	0.1048
T0001,T0015	C037	53.966	0.1246
T0018,T0028	C028	52.624	0.5435
T0006,T0016	C002	54.678	0.2932
T0002,T0019	C023	46.558	0.8503
T0012,T0013	C018	48.901	0.0286
T0024	C004	12.739	0.5504
T0001,T0026	C057	32.497	0.2168
T0014,T0016	C036	50.745	0.2431
T0022,T0029	C011	37.028	0.4938
T0000,T0019	C059	86.699	0.6844
T0015,T0026	C012	57.843	0.1468
T0010,T0026	C058	91.893	0.0426
T0002,T0010	C048	70.345	0.0666
T0001,T0015	C012	46.458	0.6865
T0016,T0028	C048	69.388	0.5522
T0004,T0029	C054	48.293	0.1205
T0002,T0016	C059	63.497	0.4605
T0020	C016	32.945	0.9217
T0002,T0016	C044	34.351	0.0682
T0005,T0015	C053	42.203	0.0761
T0017,T0020	C027	74.025	0.2339
T0003,T0024	C029	92.805	0.2005
T0012,T0015	C058	73.688	0.0937
T0009,T0011	C049	48.863	0.2711
T0012,T0019	C018	80.638	0.2974
T0003,T0028	C036	68.339	0.3186
T0008,T0009	C055	70.264	0.0943
T0014,T0026	C009	53.429	0.1301
T0004,T0006	C039	48.188	0.1274
T0011,T0026	C015	89.757	0.4844
T0011,T0013	C052	98.065	0.2479
T0000,T0023	C029	68.586	0.5996
T0005,T0007	C048	68.552	0.1105
T0007,T0027	C057	56.862	0.3844
T0002,T0006	C013	69.295	0.3063
T0025,T0028	C006	31.089	0.2956
T0002,T0029	C022	65.164	0.7447
T0017,T0018	C052	54.945	0.3636
T0003,T0029	C049	62.34	0.234
T0002,T0021	C000	57.753	0.2312
T0009,T0026	C011	64.554	0.1088
T0010,T0026	C049	69.729	0.01
T0008,T0028	C016	49.733	0.3554
T0024,T0025	C051	55.36	0.1743
T0003,T0015	C046	52.691	0.5497
T0003,T0018	C058	52.603	0.0802
T0001,T0019	C010	35.251	0.1371
T0004,T0015	C005	78.821	0.4287
T0022,T0028	C029	94.33	0.0507
T0000,T0012	C012	50.749	0.6783
T0006,T0024	C028	73.114	0.2029
T0014,T0029	C018	42.571	0.0494
T0000,T0009	C010	42.959	0.7978
T0012,T0027	C018	49.881	0.2504
T0011,T0024	C040	28.601	0.3063
T0001,T0004	C037	39.465	0.0395
T0005,T0025	C008	77.073	0.2502
T0011,T0018	C055	58.336	0.1555
T0016,T0023	C019	89.728	0.2204
T0013,T0025	C009	64.492	0.4625
T0012,T0023	C055	48.219	0.3839
T0001,T0008	C013	48.822	0.1396
T0009,T0023	C000	81.853	0.118
T0009,T0017	C031	77.42	0.2493
T0009,T0026	C031	67.86	0.1673
T0020	C053	29.451	0.3005
T0021,T0029	C045	69.81	0.0288
T0013,T0025	C025	50.182	0.3977
T0021	C005	43.356	0.9072
T0000,T0015	C034	75.043	0.1608
T0011,T0024	C047	73.065	0.1082
T0020,T0029	C005	76.249	0.0362
T0002,T0005	C053	53.001	0.0918
T0015,T0025	C026	52.232	0.4606
T0003,T0016	C046	27.58	0.08
T0009,T0019	C031	34.37	0.1449
T0012,T0026	C017	85.999	0.3985
T0008,T0029	C030	60.668	0.0932
T0000,T0007	C054	74.196	0.3555
T0010,T0011	C041	46.04	0.0572
T0002,T0012	C057	54.425	0.5029
T0002,T0014	C005	52.357	0.1933
T0002,T0028	C010	49.45	0.3952
T0002,T0021	C008	51.378	0.1161
T0001,T0004	C005	81.075	0.5334
T0005,T0018	C042	53.816	0.0789
T0020	C046	10.381	0.6623
T0002	C016	30.266	0.8826
T0010,T0023	C016	52.381	0.01
T0008,T0027	C015	73.059	0.1461
T0010,T0017	C048	45.013	0.1384
T0000,T0012	C029	67.431	0.252
T0005,T0008	C051	40.123	0.0386
T0023,T0027	C055	49.804	0.0249
T0006,T0007	C041	53.133	0.248
T0004,T0013	C011	58.178	0.0624
T0006,T0012	C035	100.0	0.3537
T0017,T0027	C032	40.272	0.1527
T0018,T0028	C026	72.696	0.6943
T0007,T0024	C008	100.0	0.3335
T0015,T0018	C011	31.834	0.0654
T0018,T0019	C023	70.938	0.7495
T0004,T0006	C040	45.504	0.0986
T0004,T0012	C041	71.291	0.337
T0002,T0011	C030	95.093	0.0811
T0005,T0027	C056	88.001	0.2384
T0009	C041	23.812	0.1449
T0021,T0022	C059	53.338	0.349
T0012,T0017	C010	46.188	0.4146
T0006,T0019	C028	74.788	0.3448
T0025,T0027	C031	47.684	0.0783
T0006,T0026	C035	67.282	0.6797
T0000,T0002	C048	89.033	0.1189
T0017,T0027	C052	67.633	0.4217
T0003,T0029	C047	61.286	0.0358
T0019,T0020	C057	63.18	0.3009
T0008,T0021	C030	38.87	0.394
T0002,T0027	C014	44.976	0.1721
T0000,T0011	C027	76.473	0.2655
T0005,T0029	C017	59.762	0.0828
T0020,T0025	C019	71.439	0.1971
T0027	C007	16.646	0.9369
T0014,T0019	C025	41.81	0.0402
T0018,T0029	C041	39.848	0.0572
T0014,T0026	C013	53.141	0.2734
T0002,T0018	C044	58.698	0.1744
T0000,T0020	C044	38.42	0.5344
T0004,T0005	C042	68.071	0.0576
T0003,T0012	C050	77.758	0.1212
T0015,T0028	C002	60.33	0.1235
T0002	C052	43.202	0.7797
T0024	C017	27.23	0.8739
T0004,T0015	C014	72.999	0.4475
T0017,T0026	C003	72.718	0.1632
T0006,T0020	C023	73.598	0.1227
T0025,T0029	C029	58.094	0.1686
T0005,T0013	C052	63.669	0.256
T0004,T0016	C010	31.945	0.0199
T0003,T0026	C034	39.021	0.1141
T0026,T0028	C010	39.538	0.2185
T0014,T0025	C028	50.188	0.2807
T0024,T0026	C037	45.474	0.1637
T0017,T0019	C026	69.164	0.3893
T0001,T0003	C043	46.683	0.2769
T0020,T0023	C053	78.006	0.1925
T0002,T0022	C030	73.179	0.0365
T0011,T0014	C059	77.035	0.0814
T0004,T0018	C056	63.604	0.3144
T0008,T0015	C030	73.506	0.523
T0003,T0019	C018	59.832	0.1823
T0015,T0020	C032	59.74	0.1218
T0001,T0026	C042	73.895	0.1544
T0017,T0029	C021	52.907	0.5602
T0007,T0028	C034	29.99	0.2755
T0017,T0019	C047	72.24	0.0848
T0006,T0007	C002	52.879	0.2473
T0013,T0019	C040	100.0	0.137
T0006,T0017	C004	49.036	0.4633
T0016,T0027	C050	55.003	0.2137
T0002,T0029	C042	88.048	0.0596
T0018,T0029	C003	33.621	0.131
T0013,T0019	C055	61.069	0.4828
T0016	C057	47.339	0.6056
T0014,T0022	C021	45.848	0.0631
T0013,T0020	C051	21.82	0.1106
T0007,T0024	C010	67.812	0.1802
T0012,T0017	C044	63.471	0.1046
T0021	C027	10.456	0.5231
T0006,T0015	C013	47.371	0.1548
T0023,T0024	C041	38.125	0.3758
T0021,T0028	C002	94.044	0.3352
T0001,T0020	C013	38.298	0.6587
T0015,T0018	C012	39.993	0.1472
T0004,T0015	C042	67.723	0.0873
T0002,T0017	C002	62.365	0.373
T0005,T0015	C038	30.404	0.4831
T0003,T0009	C038	31.396	0.1208
T0020,T0027	C013	24.418	0.4354
T0011,T0024	C008	63.554	0.2952
T0004,T0026	C059	73.907	0.1004
T0004,T0023	C003	64.155	0.2482
T0001,T0002	C011	41.209	0.0214
T0000,T0003	C056	51.181	0.2372
T0001,T0028	C040	91.156	0.1686
T0009,T0028	C023	81.328	0.3897
T0026	C044	17.053	0.2892
T0011,T0015	C028	32.741	0.3343
T0011,T0026	C034	62.124	0.2463
T0001	C044	44.905	0.2795
T0000,T0002	C044	28.502	0.1622
T0002,T0017	C043	29.022	0.182
T0007,T0017	C010	53.397	0.2728
T0007,T0014	C001	59.8	0.4687
T0016,T0023	C048	46.357	0.3464
T0001,T0029	C012	62.576	0.118
T0017,T0021	C013	47.546	0.0429
T0019,T0021	C058	76.204	0.0585
T0016,T0022	C036	38.986	0.1052
T0008,T0012	C034	76.59	0.2091
T0027	C036	48.185	0.3409
T0002,T0005	C005	53.194	0.0625
T0004,T0021	C002	55.939	0.3151
T0001,T0010	C005	58.916	0.687
T0014,T0025	C010	89.635	0.128
T0008,T0021	C015	48.273	0.2153
T0014,T0022	C027	58.045	0.5309
T0009,T0028	C052	100.0	0.3881
T0002,T0027	C010	54.821	0.215
T0008,T0019	C005	75.163	0.6132
T0004,T0012	C037	24.337	0.1052
T0011,T0022	C028	61.19	0.5471
T0007,T0013	C050	100.0	0.3601
T0014,T0018	C046	30.391	0.3242
T0004,T0017	C030	49.623	0.2885
T0007,T0009	C012	78.074	0.2043
T0017,T0026	C046	56.628	0.2217
T0016,T0024	C036	85.06	0.1057
T0018,T0026	C016	71.547	0.1921
T0000,T0005	C037	50.138	0.3752
T0012,T0025	C047	57.829	0.4623
T0006,T0013	C028	67.344	0.5129
T0004,T0029	C030	51.839	0.029
T0006	C036	31.272	0.5286
T0006,T0029	C038	65.983	0.103
T0028	C030	16.306	0.1108
T0022,T0027	C023	97.388	0.5087
T0021,T0029	C051	46.299	0.0912
T0010,T0025	C052	59.926	0.1363
T0004,T0017	C057	54.801	0.1535
T0023,T0025	C029	77.083	0.1064
T0011,T0017	C010	47.09	0.1961
T0004,T0008	C025	72.156	0.3479
T0008,T0028	C042	91.347	0.442
T0000	C051	41.609	0.4349
T0000,T0013	C009	52.53	0.6733
T0022	C003	43.64	0.8147
T0024,T0026	C018	57.83	0.4175
T0016,T0018	C005	91.441	0.1105
T0001,T0026	C011	64.361	0.0359
T0002,T0025	C011	69.785	0.0179
T0004,T0022	C000	68.158	0.1507
T0004,T0027	C016	57.57	0.1636
T0004,T0011	C007	48.201	0.1579
T0011,T0023	C056	72.367	0.4652
T0010,T0014	C058	79.386	0.3626
T0011,T0022	C009	49.153	0.3101
T0003	C033	15.644	0.1826
T0002,T0012	C030	50.509	0.0792
T0000,T0012	C011	54.859	0.5056
T0010,T0029	C013	52.37	0.0901
T0016	C005	43.472	0.164
T0014,T0023	C025	77.859	0.0413
T0006,T0008	C003	44.169	0.2769
T0000,T0023	C057	58.332	0.4571
T0000,T0002	C037	52.789	0.5895
T0016,T0028	C005	74.152	0.0699
T0026,T0027	C047	84.706	0.0791
T0000,T0025	C057	34.504	0.3264
T0007,T0020	C042	40.018	0.142
T0026	C035	16.008	0.8654
T0013,T0024	C008	81.193	0.1098
T0001,T0019	C028	84.198	0.2431
T0020,T0022	C045	59.652	0.2458
T0011,T0017	C058	91.766	0.7442
T0013,T0026	C023	44.294	0.2739
T0014,T0016	C018	37.65	0.0814
T0011,T0019	C006	65.548	0.1426
T0016	C044	25.197	0.1575
T0001	C014	30.502	0.2506
T0016,T0029	C037	27.521	0.076
T0014,T0023	C035	67.506	0.5159
T0005,T0019	C011	51.247	0.0453
T0006,T0008	C009	69.614	0.2338
T0000,T0023	C011	55.286	0.6156
T0005,T0016	C014	72.103	0.3458
T0012,T0025	C005	86.792	0.5165
T0013,T0028	C054	48.167	0.2399
T0006,T0013	C041	81.667	0.1645
T0007,T0026	C043	64.75	0.1078
T0000,T0009	C024	25.008	0.1781
T0014,T0015	C014	58.42	0.6311
T0013,T0028	C001	38.298	0.095
T0001,T0020	C048	30.55	0.0248
T0016,T0021	C046	57.0	0.0991
T0007,T0028	C029	79.156	0.1362
T0002,T0007	C018	43.989	0.094
T0000,T0003	C050	46.608	0.0492
T0007,T0016	C048	57.007	0.3177
T0017,T0021	C057	67.386	0.156
T0009,T0017	C036	64.065	0.2167
T0015	C021	48.52	0.2118
T0022,T0029	C033	40.954	0.2872
T0011	C005	29.158	0.5572
T0011,T0029	C017	66.055	0.0467
T0003,T0008	C001	21.601	0.5006
T0023,T0027	C053	57.232	0.1602
T0006,T0022	C056	70.354	0.1153
T0009,T0014	C044	61.131	0.1025
T0019,T0025	C029	64.485	0.1664
T0002,T0020	C021	74.241	0.1864
T0018,T0023	C013	50.236	0.4356
T0014	C047	10.1	0.754
T0002,T0013	C014	45.785	0.1786
T0006,T0027	C017	82.369	0.2513
T0014,T0023	C055	47.402	0.2475
T0011	C019	19.668	0.3274
T0000,T0019	C036	75.164	0.1162
T0012,T0023	C011	67.466	0.5377
T0028	C006	12.722	0.6849
T0014,T0021	C058	71.509	0.0681
T0007,T0027	C028	55.935	0.4008
T0007,T0021	C023	69.173	0.1456
T0015	C030	47.88	0.8423
T0007	C001	21.647	0.7649
T0005	C025	11.158	0.9378
T0004	C044	30.401	0.4267
T0006,T0027	C040	37.655	0.272
T0005,T0012	C039	63.223	0.4842
T0014,T0019	C003	42.405	0.206
T0023,T0029	C037	26.806	0.0183
T0012,T0023	C021	55.463	0.0187
T0012,T0025	C001	96.324	0.055
T0004,T0018	C012	55.407	0.0552
T0000,T0020	C004	41.548	0.7851
T0011,T0025	C015	57.024	0.4107
T0008,T0026	C015	63.856	0.2156
T0000,T0007	C028	46.833	0.5377
T0001,T0008	C054	64.134	0.1219
T0005,T0011	C002	49.29	0.2418
T0001,T0002	C033	46.92	0.01
T0019,T0025	C021	82.925	0.138
T0022,T0029	C007	50.42	0.1164
T0007,T0026	C048	32.691	0.1184
T0002,T0009	C056	57.282	0.0859
T0015,T0024	C049	31.366	0.3605
T0005,T0021	C000	52.714	0.0542
T0004,T0014	C006	80.276	0.1283
T0014,T0016	C016	81.579	0.143
T0005,T0026	C044	47.757	0.1014
T0000,T0014	C020	43.947	0.0916
T0018,T0021	C046	58.974	0.2532
T0006,T0008	C016	38.918	0.1321
T0001,T0014	C014	64.589	0.2397
T0016	C048	35.346	0.762
T0000,T0029	C040	51.844	0.0934
T0014,T0029	C057	62.974	0.109
T0003,T0016	C004	66.12	0.4046
T0011,T0014	C023	67.599	0.2712
T0018,T0024	C053	33.788	0.1472
T0028	C055	33.291	0.8899
T0013,T0022	C002	91.003	0.0822
T0001,T0016	C001	58.651	0.3473
T0004,T0016	C000	42.392	0.2032
T0005,T0008	C002	43.483	0.1744
T0026,T0028	C050	80.771	0.1139
T0007	C043	46.805	0.1125
T0017,T0019	C040	90.287	0.3163
T0003,T0015	C050	34.136	0.0433
T0007,T0016	C025	45.624	0.1753
T0004,T0007	C012	70.909	0.0862
T0014,T0026	C024	68.616	0.3627
T0004,T0025	C023	44.698	0.1255
T0002,T0012	C010	40.066	0.4151
T0001,T0013	C030	42.854	0.4156
T0019,T0023	C023	67.705	0.1666
T0013,T0016	C039	78.055	0.6837
T0020	C044	32.351	0.6495
T0018,T0021	C025	30.276	0.0641
T0002,T0028	C003	57.879	0.1064
T0012,T0014	C043	54.489	0.3673
T0019,T0028	C016	45.533	0.1185
T0001,T0013	C040	74.92	0.0941
T0004,T0014	C047	48.66	0.518
T0008,T0017	C000	64.885	0.0944
T0014,T0019	C021	49.805	0.0203
T0000,T0024	C023	29.501	0.6434
T0028	C041	33.549	0.9218
T0004,T0016	C025	73.934	0.2192
T0000,T0009	C004	50.623	0.421
T0005,T0018	C017	32.067	0.1413
T0013,T0028	C011	59.761	0.1097
T0010,T0021	C015	40.389	0.2082
T0004,T0009	C008	65.17	0.3236
T0003,T0029	C040	52.821	0.01
T0014,T0024	C027	69.731	0.8169
T0008	C049	42.302	0.663
T0017,T0028	C058	90.783	0.2008
T0012,T0016	C009	39.816	0.3119
T0010,T0020	C011	45.793	0.2234
T0001,T0008	C002	48.219	0.1219
T0028	C028	19.582	0.6052
T0021,T0025	C001	68.342	0.2101
T0000,T0015	C038	32.147	0.0951
T0017,T0027	C056	70.706	0.1238
T0008,T0016	C006	76.534	0.8182
T0015,T0018	C013	56.218	0.2477
T0019,T0021	C035	43.437	0.1272
T0009,T0017	C024	48.059	0.1277
T0021,T0022	C021	46.171	0.4413
T0005,T0012	C036	62.265	0.0584
T0010,T0029	C042	91.98	0.3669
T0014,T0017	C042	55.573	0.5066
T0007,T0013	C002	55.758	0.0611
T0002,T0024	C037	36.964	0.6352
T0019,T0027	C032	71.531	0.1254
T0020	C051	11.569	0.5207
T0005,T0025	C017	45.652	0.214
T0020,T0024	C011	47.064	0.2999
T0015,T0026	C003	60.399	0.2875
T0005,T0012	C006	78.271	0.01
T0017,T0024	C057	52.647	0.1291
T0004,T0024	C021	58.64	0.3493
T0006,T0022	C026	38.074	0.0575
T0016,T0020	C029	37.273	0.3574
T0017	C019	10.666	0.3588
T0011,T0016	C012	54.497	0.0425
T0002	C026	31.755	0.4911
T0014,T0029	C014	40.68	0.4341
T0005,T0018	C026	39.376	0.2084
T0021,T0026	C002	53.376	0.3839
T0017,T0029	C035	60.481	0.1167
T0009,T0013	C019	61.892	0.6565
T0010,T0025	C039	31.397	0.2256
T0005	C005	20.425	0.1844
T0000,T0018	C009	78.987	0.2188
T0001,T0022	C008	57.677	0.3736
T0000,T0021	C055	96.904	0.4295
T0009,T0026	C009	73.952	0.045
T0002,T0010	C017	36.613	0.7935
T0002,T0012	C045	49.876	0.2177
T0014,T0026	C051	57.596	0.2295
T0007,T0011	C029	51.727	0.1901
T0020,T0021	C017	79.233	0.4999
T0002,T0028	C052	100.0	0.3288
T0002,T0027	C008	52.01	0.2762
T0006	C004	20.418	0.7279
T0003,T0024	C000	76.24	0.126
T0026,T0027	C009	68.095	0.01
T0018,T0022	C010	94.364	0.0314
T0005,T0016	C023	47.552	0.6841
T0007,T0028	C058	47.711	0.0465
T0007,T0029	C027	46.18	0.1114
T0007,T0014	C027	94.834	0.2375
T0002,T0003	C057	49.489	0.4992
T0012,T0014	C008	62.761	0.3466
T0008,T0020	C016	58.057	0.3558
T0010	C005	13.762	0.8522
T0015,T0018	C054	64.56	0.2317
T0003,T0015	C033	31.501	0.0629
T0012,T0024	C055	66.838	0.6199
T0007,T0013	C039	100.0	0.2295
T0002,T0027	C029	49.854	0.2025
T0017,T0022	C027	61.428	0.2905
T0016	C011	33.383	0.39
T0004,T0024	C031	29.177	0.2437
T0015,T0024	C041	55.442	0.6557
T0001,T0024	C022	60.982	0.2225
T0008,T0015	C042	67.19	0.2622
T0002,T0019	C005	65.923	0.4024
T0010,T0012	C021	67.024	0.0122
T0001,T0013	C052	94.025	0.3189
T0023,T0028	C022	93.342	0.6921
T0011,T0023	C021	73.727	0.01
T0010,T0014	C025	55.215	0.0887
T0000,T0002	C023	35.904	0.6363
T0025,T0026	C045	61.764	0.1445
T0004,T0009	C030	59.754	0.2014
T0010	C010	47.42	0.6417
T0016	C029	24.487	0.7828
T0005,T0023	C025	65.208	0.1275
T0018,T0020	C038	42.006	0.1471
T0014,T0020	C048	26.372	0.1008
T0004,T0016	C058	67.608	0.1922
T0003,T0023	C051	72.235	0.5296
T0016	C037	12.513	0.3087
T0000,T0015	C050	54.507	0.0324
T0017,T0021	C012	86.827	0.106
T0021,T0027	C055	76.139	0.1159
T0016,T0017	C037	51.249	0.1698
T0011,T0012	C010	34.925	0.4636
T0004,T0029	C059	55.167	0.0614
T0022,T0026	C055	53.522	0.6478
T0012,T0022	C005	63.071	0.6893
T0004,T0009	C033	62.842	0.0351
T0004,T0012	C005	78.159	0.4534
T0005,T0009	C046	75.255	0.057
T0022,T0024	C017	44.157	0.0885
T0012	C009	20.288	0.8176
T0012,T0027	C045	43.583	0.3216
T0010,T0014	C037	44.946	0.8314
T0001,T0012	C039	49.918	0.5156
T0003,T0020	C021	53.249	0.01
T0013,T0018	C050	60.988	0.1152
T0017,T0029	C040	78.127	0.1477
T0003,T0020	C025	79.8	0.2358
T0018,T0022	C046	42.856	0.3896
T0008,T0024	C044	65.3	0.0902
T0013,T0021	C010	42.386	0.3085
T0007,T0014	C043	73.201	0.1177
T0011,T0018	C042	72.327	0.2782
T0006,T0014	C059	57.049	0.211
T0011,T0018	C027	43.504	0.6661
T0015,T0026	C044	49.763	0.2251
T0006,T0028	C047	40.531	0.4521
T0014,T0017	C025	53.56	0.01
T0016,T0023	C038	68.53	0.2138
T0005,T0028	C021	82.799	0.4543
T0015,T0027	C003	28.164	0.0614
T0008,T0025	C045	64.815	0.152
T0006,T0017	C047	52.698	0.2723
T0003,T0023	C045	55.486	0.232
T0000,T0005	C016	45.912	0.1614
T0007,T0014	C032	53.696	0.0815
T0020	C031	36.804	0.2828
T0021,T0025	C036	43.763	0.0693
T0016	C030	20.859	0.5144
T0000,T0025	C051	61.465	0.11
T0011,T0018	C010	60.241	0.0833
T0013,T0014	C017	58.719	0.4248
T0000,T0020	C043	60.385	0.3309
T0008,T0025	C046	52.736	0.3444
T0012,T0024	C038	72.542	0.0643
T0010,T0021	C007	37.0	0.1537
T0005,T0029	C049	58.467	0.1952
T0004,T0021	C036	76.315	0.1731
T0018,T0028	C055	43.045	0.3253
T0012,T0028	C022	45.589	0.5846
T0019	C057	34.593	0.8068
T0020,T0022	C043	39.844	0.2985
T0020,T0025	C018	63.192	0.7046
T0027,T0028	C031	74.535	0.0363
T0006,T0026	C042	57.97	0.4126
T0003,T0027	C021	46.491	0.0744
T0016,T0028	C014	42.714	0.3924
T0009,T0018	C001	55.831	0.253
T0015,T0025	C049	33.834	0.5329
T0014,T0023	C048	37.354	0.2241
T0000,T0008	C037	59.922	0.7871
T0002,T0022	C050	47.615	0.201
T0006,T0024	C057	61.876	0.653
T0005,T0026	C038	41.123	0.7522
T0004,T0011	C034	67.24	0.1508
T0018,T0020	C004	27.778	0.6725
T0005,T0028	C040	78.212	0.6912
T0009	C044	36.423	0.8051
T0011,T0013	C014	40.335	0.3643
T0026,T0029	C041	39.136	0.0542
T0010,T0025	C042	64.037	0.2891
T0005,T0022	C052	29.699	0.3271
T0005,T0017	C034	82.452	0.3617
T0003,T0016	C017	92.452	0.1126
T0007,T0011	C034	44.022	0.1593
T0015	C047	27.12	0.3281
T0005,T0029	C041	64.737	0.1313
T0016,T0025	C018	49.916	0.4822
T0017,T0025	C019	66.664	0.048
T0004,T0021	C040	55.149	0.0991
T0002,T0024	C032	94.377	0.527
T0002,T0023	C024	76.085	0.1758
T0026,T0027	C023	61.12	0.4743
T0008,T0021	C002	53.674	0.1696
T0001	C057	18.774	0.8414
T0023,T0026	C004	44.405	0.0321
T0002,T0026	C014	54.739	0.1517
T0015,T0022	C011	32.995	0.1814
T0017,T0019	C022	55.327	0.1006
T0001,T0020	C054	67.874	0.1481
T0001,T0020	C008	69.245	0.0938
T0000,T0029	C011	47.398	0.4114
T0009,T0014	C006	54.279	0.2448
T0008,T0015	C009	78.834	0.313
T0025	C022	11.73	0.3996
T0004,T0029	C024	60.575	0.5393
T0012,T0023	C013	37.985	0.2548
T0008,T0013	C003	45.568	0.19
T0001,T0018	C044	76.013	0.2482
T0002,T0007	C057	38.359	0.3104
T0008,T0025	C003	59.838	0.5199
T0013,T0016	C023	30.077	0.3711
T0006,T0020	C018	50.079	0.2581
T0002,T0010	C047	100.0	0.0613
T0023,T0029	C005	91.513	0.2028
T0003,T0010	C009	89.578	0.2977
T0011,T0024	C044	100.0	0.2164
T0004,T0017	C051	67.172	0.2897
T0000,T0008	C019	38.514	0.0613
T0021	C019	15.828	0.7323
T0001,T0011	C022	38.167	0.0297
T0004,T0029	C005	85.535	0.2568
T0010,T0015	C026	42.359	0.425
T0004,T0016	C049	63.109	0.2169
T0009,T0024	C000	70.905	0.2874
T0013,T0022	C045	71.373	0.0813
T0008	C033	11.454	0.6916
T0000	C020	13.482	0.4839
T0015,T0028	C019	53.859	0.0291
T0008,T0015	C051	35.757	0.1389
T0009,T0014	C018	40.7	0.1188
T0011,T0017	C017	75.225	0.0814
T0000,T0022	C056	33.025	0.0416
T0019	C048	17.594	0.7084
T0004,T0023	C006	71.317	0.0539
T0005,T0017	C018	41.661	0.2463
T0001,T0029	C044	72.094	0.0839
T0002,T0024	C058	37.236	0.5178
T0018,T0020	C030	57.542	0.1826
T0000,T0019	C041	54.579	0.2359
T0011,T0024	C045	52.633	0.6092
T0009	C001	24.009	0.6121
T0021,T0029	C041	53.343	0.1224
T0004,T0013	C001	59.929	0.1304
T0004,T0016	C048	58.061	0.5309
T0016,T0027	C045	46.81	0.5481
T0025,T0027	C058	54.858	0.0862
T0000,T0006	C031	63.442	0.1586
T0006,T0021	C018	81.621	0.1207
T0024,T0027	C038	33.489	0.3094
T0005,T0018	C007	44.628	0.2193
T0019,T0020	C047	63.981	0.01
T0004,T0014	C012	72.541	0.087
